Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
12993,c432cC80D09D7Df,Wilson Ltd,https://www.cantrell.com/,New Zealand,Future-proofed attitude-oriented circuit,2011,Import / Export,4275
12994,d40daF342e4aA13,"Gibson, Sparks and Stanley",http://www.rollins.com/,Comoros,Distributed demand-driven collaboration,1972,Import / Export,4923
12995,cCDcbDFfc7da31E,Gallagher Ltd,http://www.mcfarland.com/,Seychelles,Public-key fault-tolerant encoding,1999,Airlines / Aviation,6355
12996,Feb15B5eB6b6dd7,"Bird, Ingram and Phillips",https://www.hatfield.com/,Turkmenistan,Expanded tertiary paradigm,1979,Computer Networking,6137
12997,66Ae66fBBe9ec7c,Howe and Sons,http://www.howell-hickman.com/,Israel,Synergized zero tolerance process improvement,2005,Consumer Electronics,7316
12998,a5C049Ce6a2E9fc,Coleman PLC,https://www.sloan-colon.net/,Algeria,Cross-group context-sensitive array,1979,Newspapers / Journalism,6053
12999,ACB99F3997DAccB,Winters-Mendoza,http://www.mcknight-stark.biz/,Czech Republic,Robust impactful utilization,1973,Aviation / Aerospace,4826
13000,ea3aaEAEDD3CDc8,"Mccoy, Doyle and Buckley",http://www.peters.com/,Sierra Leone,Inverse bifurcated attitude,1974,Staffing / Recruiting,6557
13001,AA97FABe28BfAcB,Shelton and Sons,https://nicholson.com/,Bahrain,Decentralized executive help-desk,1988,Writing / Editing,904
13002,00Dc0CfEabF3Bd5,"Dodson, Watson and Gray",http://www.logan-henderson.com/,Belgium,Total systematic leverage,1978,Public Relations / PR,9658
13003,351F3B708123b0A,Barajas-Cannon,http://www.guerrero.biz/,Somalia,Mandatory stable challenge,2004,Aviation / Aerospace,1305
13004,faF6d1ee2f4Cc07,Crane-Mathis,https://www.joyce.com/,Germany,Profound reciprocal concept,1970,Textiles,8966
13005,a77D37197f94bDC,"Garner, Bennett and Adams",https://walters.com/,Saudi Arabia,Multi-channeled multimedia core,2006,Consumer Goods,207
13006,6e520a43889F9EF,Stuart Group,http://www.blanchard.com/,Cuba,Profound discrete array,1986,Computer Games,3944
13007,B57EdAC2ddB002d,"Thornton, Haas and Montes",http://roberts-russo.com/,Mozambique,Extended homogeneous data-warehouse,2008,Biotechnology / Greentech,8055
13008,8c2Ed80F98097BF,Rose-Rush,http://rich.info/,Namibia,Sharable local pricing structure,2019,Chemicals,4782
13009,4E4eaAcC3bda2AE,Cooley Group,http://www.salazar.com/,France,Implemented foreground product,2014,Sports,4287
13010,C6bfE3DcF94DA6f,Costa-Huff,http://henry.net/,Moldova,Reactive multi-state task-force,1985,Hospital / Health Care,4385
13011,CBFFFaa3aCF84b5,Oneal PLC,http://haley.com/,Bangladesh,Integrated multimedia parallelism,2013,Think Tanks,5070
13012,25AF4E5557C5D6C,Gray-Henson,http://mcdaniel.com/,Iceland,Assimilated needs-based info-mediaries,1974,Printing,6094
13013,fACBabf053D5f0F,Shea PLC,https://www.vance.info/,Kazakhstan,Cloned high-level throughput,1994,Mechanical or Industrial Engineering,810
13014,B12BbbD43B0cfDF,Hebert-Sherman,https://blackwell.com/,French Southern Territories,Multi-layered leadingedge toolset,2002,Computer Networking,7547
13015,ad58D9fCB7Af2eC,Leach and Sons,https://www.sosa-burke.com/,Belarus,Managed even-keeled throughput,2008,Public Relations / PR,2831
13016,4fD67A6Fd0Fa9cd,Mcgrath-Mosley,https://padilla-harrison.com/,British Virgin Islands,Extended high-level system engine,2001,Recreational Facilities / Services,9527
13017,010a1FffEcE0505,"Patrick, Osborn and Ball",http://hurley-blanchard.com/,Equatorial Guinea,Reduced reciprocal hierarchy,1982,Writing / Editing,7985
13018,Fcbe9fBB4E90f4d,Klein-Frederick,http://valenzuela.info/,Palestinian Territory,Fully-configurable homogeneous portal,1971,Medical Equipment,4346
13019,7E6DeA7d84346f1,Mata PLC,http://gillespie-huang.info/,Marshall Islands,Reactive mobile customer loyalty,1989,Broadcast Media,545
13020,AAa1cefdaF4cE11,"Frey, Lawson and Forbes",https://olsen.com/,Cocos (Keeling) Islands,Decentralized holistic benchmark,2016,Printing,6544
13021,11d8fb6BE3ECF7C,Valencia and Sons,http://www.benjamin-villa.com/,Holy See (Vatican City State),Up-sized intangible extranet,2015,Outsourcing / Offshoring,2558
13022,C27DA381bA4A8cb,Davenport-Archer,http://collier.org/,Malawi,Fundamental bifurcated flexibility,1990,Farming,9281
13023,F88Afff69AA4c3B,Paul Inc,https://eaton.org/,Korea,Configurable user-facing attitude,1979,Publishing Industry,6198
13024,5ef3B2dDB3b5a01,Richard LLC,https://www.johns.biz/,Belize,Enhanced dynamic open architecture,1979,Shipbuilding,7191
13025,18F7E321744cf20,Rich and Sons,https://www.leonard-hodges.biz/,Argentina,Advanced 6thgeneration Graphic Interface,1974,Philanthropy,4102
13026,0Fbe5C29C8f7399,"Logan, Gardner and Mills",http://www.glenn.com/,Uganda,Reduced didactic functionalities,1993,Sporting Goods,32
13027,4fB0fA2aF49c8C7,"Young, Chung and Vargas",https://www.dickerson-rowe.com/,United Arab Emirates,Realigned empowering moderator,2014,Research Industry,6382
13028,47Bc36Ef5A7767A,Carey Group,https://www.arias-fowler.com/,Heard Island and McDonald Islands,Configurable multimedia model,2013,Supermarkets,1345
13029,11fACEDBa0CCcc7,Jennings-Hammond,https://ponce-ayala.biz/,Gabon,Integrated well-modulated process improvement,1996,Motion Pictures / Film,5870
13030,2d586ecE56fd5Bf,Hebert Group,http://www.newman.com/,Tajikistan,Virtual full-range Graphic Interface,1981,Industrial Automation,1959
13031,61DD1C3230dC633,Estes Ltd,http://bond.com/,Morocco,Configurable context-sensitive capability,2012,Accounting,9930
13032,fCb9fdf81C2a1B2,Potts-Benton,http://sosa-bates.com/,Micronesia,Implemented dynamic budgetary management,1999,Computer Games,3470
13033,68AdE07AAc1976c,Mckinney-Houston,https://morgan.biz/,Korea,Extended 24hour approach,1974,Glass / Ceramics / Concrete,9758
13034,C8c85c3B2cA1e1d,"Ashley, Potter and Dillon",https://www.contreras.com/,Tunisia,Expanded discrete access,1988,Sports,6084
13035,146AdBA6DAfee3d,"Glenn, Velasquez and Weiss",https://www.chaney.org/,Sweden,Decentralized value-added hub,2008,Individual / Family Services,9272
13036,5e05304F8A9DBbb,"Wall, Gallagher and Lane",https://www.wilkinson.com/,Haiti,Sharable next generation groupware,1990,Events Services,5405
13037,7f6FfE2DdFEb5f5,"Gibbs, Winters and Odom",https://www.krueger.com/,Swaziland,Universal tangible process improvement,1976,Facilities Services,9983
13038,67A13a9EAc29b05,"Mahoney, Conley and Lindsey",http://grimes-sims.biz/,United Kingdom,Upgradable transitional ability,1994,Renewables / Environment,6504
13039,330F0dDCf72b3cc,Moran Group,http://www.preston.com/,Peru,Robust 24hour software,2019,Insurance,7881
13040,ED7D4eB70abF307,"Irwin, Holland and Campos",http://www.oconnor-benton.biz/,Mayotte,Expanded zero-defect approach,1974,Veterinary,6045
13041,Ca6BB1f44eFDe34,Rosales-Schroeder,https://jordan-nixon.com/,Nicaragua,Implemented leadingedge policy,1993,Real Estate / Mortgage,848
13042,DBd411A657f6eCe,Rocha-Arnold,http://www.whitaker.biz/,Kuwait,Compatible exuding ability,2001,Hospital / Health Care,5100
13043,FBed88a9aF9D1ab,Fitzgerald LLC,https://www.griffin.biz/,Luxembourg,Re-contextualized mission-critical process improvement,2002,Library,3776
13044,DB5920aA72F7FD8,Barrett LLC,http://www.madden-davis.com/,Anguilla,Balanced impactful encoding,1996,Supermarkets,260
13045,94fc89e4aEC3093,Chase-Abbott,http://www.little-dixon.com/,Argentina,Automated 3rdgeneration extranet,1977,Business Supplies / Equipment,9899
13046,FCcDA888E1b75AA,Montgomery-Atkinson,https://www.robles-pope.com/,Bulgaria,Multi-layered multi-state help-desk,2007,E - Learning,3672
13047,a3ec43D3F3bDE2F,"Barnett, Sweeney and Green",https://www.farley.biz/,Armenia,Quality-focused leadingedge structure,2013,Translation / Localization,8038
13048,66bb9e9fdEbEB7b,Jimenez-Marks,https://summers-ross.net/,Kazakhstan,Up-sized bandwidth-monitored access,1978,Philanthropy,5958
13049,14CFc20c5452819,Calhoun-Carr,http://www.leach.com/,Korea,Advanced contextually-based software,1986,Market Research,7224
13050,F1aB4C92EAEEF1c,"Franco, Matthews and Ayers",https://www.donaldson.com/,Colombia,Decentralized incremental architecture,1988,Textiles,7806
13051,c019d7532aC5d9c,"Wagner, Small and Barajas",http://www.vaughn.net/,Morocco,Realigned content-based focus group,2001,Professional Training,7188
13052,14cE7a544d2eCf6,Harvey-Oconnor,http://www.mack.net/,Colombia,Total client-driven projection,1994,Accounting,3615
13053,9Aee7143BB32bba,"Key, Pineda and Lamb",http://www.bean.biz/,Antigua and Barbuda,Horizontal tangible analyzer,1980,Biotechnology / Greentech,3132
13054,EF3AdBec23c66d3,Nunez Group,http://www.howell.info/,Ecuador,Operative mobile leverage,1980,Design,515
13055,A2Ae4BA6EAD61AC,"Dodson, Mayer and Moore",http://www.whitney-stevenson.net/,Tajikistan,Profit-focused client-driven attitude,1987,Events Services,568
13056,68B4bc0BbB9c52e,Carr-Hines,http://www.stafford-ritter.com/,Azerbaijan,Re-contextualized encompassing Local Area Network,2008,Design,4460
13057,B068D8abD80D013,Zuniga-Rodgers,http://forbes.net/,Australia,Integrated zero administration superstructure,1980,Accounting,1663
13058,cA094cE95F62FFA,Mills Group,http://www.olson.com/,Argentina,Adaptive encompassing open architecture,1996,Arts / Crafts,976
13059,F5f3e3015c229dF,Mccarthy Inc,https://www.terry.com/,Sudan,Robust upward-trending Internet solution,1970,Building Materials,7515
13060,aF8e607DafdAc0b,Oconnor-Oliver,https://lane-townsend.net/,Ghana,Diverse holistic moratorium,1977,Computer Software / Engineering,8990
13061,F2EDAEfC22adf9D,Kim PLC,https://jensen.com/,Hungary,Devolved next generation infrastructure,2006,Industrial Automation,6692
13062,7B56DCE4Ca0AebA,Mejia LLC,https://www.villanueva.org/,Cyprus,Mandatory multi-tasking data-warehouse,1970,Design,630
13063,fB95C893AFFfa54,Short PLC,http://www.harris.com/,Luxembourg,Programmable zero administration Graphical User Interface,1980,Automotive,5845
13064,0860F05A42cFb67,Howell-Lambert,https://murillo.com/,Mozambique,Customizable eco-centric database,2008,Online Publishing,3406
13065,8BF5adDeCFFcd3b,Hess-Mcdonald,http://salazar-cortez.com/,Grenada,Streamlined disintermediate ability,1971,Logistics / Procurement,6839
13066,2EF1375aFa5C011,Mcclure Ltd,https://www.boyd.com/,India,Innovative uniform approach,1993,Real Estate / Mortgage,6273
13067,2D4EE26c5f8D0Aa,Rivera-Zuniga,http://vargas.com/,Jordan,Optional reciprocal attitude,2012,Ranching,3994
13068,4eE4FBC8Ea16Ffa,Golden-Shelton,https://www.bradley.com/,Saint Vincent and the Grenadines,Operative motivating artificial intelligence,1987,Food / Beverages,5588
13069,E3D1E39BE56EB0f,Henry Group,http://burton-shannon.com/,Tajikistan,Multi-lateral analyzing hub,1994,Food / Beverages,709
13070,0d1bcc534bAC2C8,Mcgrath-Bullock,http://www.boone-brandt.com/,China,Enhanced holistic moratorium,2012,Security / Investigations,3314
13071,31fb1c0e6bc0beB,"Padilla, Quinn and Howard",http://www.alvarado.com/,Dominican Republic,Assimilated secondary extranet,2003,Railroad Manufacture,1823
13072,1A669eC7f0aA0Cf,Macdonald PLC,http://williamson-chavez.com/,Central African Republic,Self-enabling bottom-line capacity,2018,Farming,8422
13073,fFD932e040E9eC3,"Harrington, Mccoy and Newton",https://www.kaufman.com/,Singapore,Fundamental leadingedge orchestration,1985,Program Development,5834
13074,Ee31Ae1dAc9bF1A,Hinton-Rivas,http://osborne.biz/,Micronesia,Distributed client-server pricing structure,2004,Pharmaceuticals,3345
13075,3313479A0c7941e,Kemp-Pham,http://www.greer-mckinney.com/,British Indian Ocean Territory (Chagos Archipelago),Virtual dynamic Graphical User Interface,1970,Law Enforcement,6869
13076,75e065A99FeF7d6,"Harrison, Sexton and Love",http://gaines.com/,Peru,Switchable high-level parallelism,1972,Civil Engineering,3781
13077,ee72BfcBaC939fB,Parrish LLC,http://www.landry.org/,Chile,Optimized 3rdgeneration protocol,2021,Executive Office,2259
13078,e3ED97ccC2D1ddf,Wheeler-Simon,https://dodson-montes.biz/,Jersey,Reverse-engineered multi-state implementation,1977,Construction,9875
13079,37F0ad9dD98d56e,Norman-Bentley,https://www.frye.com/,Azerbaijan,Reverse-engineered actuating emulation,1974,Music,7912
13080,3fdec5D15cdae69,Rose and Sons,http://www.richard.com/,Brazil,Programmable bi-directional collaboration,1978,Textiles,3671
13081,b541c7AC044b6b7,Wall-Jefferson,http://kline-yang.com/,Suriname,Multi-layered asymmetric capacity,1970,Civil Engineering,9019
13082,C7fbe56F9DA9632,Levy Group,https://www.arias.com/,South Georgia and the South Sandwich Islands,Sharable web-enabled open architecture,2000,Legal Services,6024
13083,fa7b241d4CdD5EC,Cantrell-Cisneros,https://www.baxter.com/,Mauritania,Reduced local circuit,1988,Legal Services,2851
13084,FC14bbCAbC94412,Moran-Huff,https://gray.com/,Rwanda,Customizable fault-tolerant policy,1983,Think Tanks,89
13085,A3A56fFDCf02FDC,Paul LLC,http://www.hart.com/,Sudan,Virtual solution-oriented core,1984,Semiconductors,2360
13086,7cDEA922531a85e,Barber and Sons,https://www.mathews-huynh.net/,Kenya,Open-architected mobile encryption,2004,Glass / Ceramics / Concrete,3494
13087,Fd96E3d1d1cbCA2,"Ho, Gamble and Madden",https://sosa-simon.com/,Netherlands,Intuitive executive open architecture,1985,Computer Games,9595
13088,bB2a5dc367B1f8b,Deleon-Grant,http://conley.com/,Andorra,Mandatory national capability,1992,Renewables / Environment,5052
13089,2B716Edf3DA7Fa8,Bender Group,http://nelson.com/,Venezuela,Object-based systematic challenge,1998,Financial Services,8821
13090,1652d6FF20fd81d,Wood and Sons,http://juarez-gilbert.com/,British Indian Ocean Territory (Chagos Archipelago),Secured optimizing utilization,2010,Computer / Network Security,6564
13091,F20a7Bfb21D2aEE,Villegas-Johns,http://tanner.com/,British Indian Ocean Territory (Chagos Archipelago),User-friendly systematic open system,2021,Other Industry,5395
13092,f6AecD6b74cD1Ec,"Adkins, Noble and Mathis",http://www.mckay.com/,Namibia,Operative interactive task-force,1993,Wholesale,4573
13093,30fEAb3a328C30C,Kirby LLC,https://www.cardenas.net/,Korea,Triple-buffered full-range paradigm,2016,Sports,4209
13094,b23328C955D3725,"Logan, Bradley and Ewing",https://wiley.com/,Myanmar,Triple-buffered discrete customer loyalty,2012,Publishing Industry,5029
13095,dBbcd8d9FE17758,"Cook, Jenkins and Kim",http://www.parrish.com/,Ukraine,Sharable even-keeled instruction set,1999,Design,5921
13096,8aC210AB9Ada3e0,Ramsey Group,https://ortiz-schroeder.com/,Togo,Multi-layered multimedia support,1978,Real Estate / Mortgage,3972
13097,cba5de3BaCfB279,"Montes, Kaiser and Wade",http://becker.net/,Senegal,Vision-oriented static website,2010,Leisure / Travel,8181
13098,bfBBe35fc911A6f,"Galloway, Powell and Francis",http://www.rose.net/,Chad,Adaptive optimal encryption,1985,Legislative Office,2308
13099,eD0BF949A7a0ec5,Conway-Hernandez,https://gallegos.org/,Guam,Adaptive disintermediate attitude,2003,Civil Engineering,6995
13100,498f11b08bcf479,Conway-Peterson,https://www.hooper.com/,Saint Pierre and Miquelon,Re-contextualized zero administration migration,1982,Environmental Services,1865
13101,b9690150a1cc87E,Farley-Scott,http://www.frazier.com/,Liberia,Progressive coherent algorithm,1987,Renewables / Environment,4163
13102,3e7e0Ca85fca6ED,Moran-Leon,http://www.morse-baker.com/,Sri Lanka,Advanced bandwidth-monitored approach,2012,Library,9414
13103,Fe15C41634ba4Bf,Hawkins-Beltran,http://www.jackson.info/,Ukraine,Digitized bifurcated flexibility,2015,Military Industry,5964
13104,8F63fbfdd6FdCaf,"Marsh, Pitts and Andrade",http://www.lewis-garner.com/,Burundi,Sharable human-resource installation,1995,E - Learning,4135
13105,3E52fF4eAB1Fbd5,"Baldwin, Dougherty and Luna",http://www.rollins.com/,China,Ameliorated foreground paradigm,2002,Industrial Automation,461
13106,34A6bfFBe82eE5a,Harper PLC,https://kim.com/,Guinea,Business-focused global pricing structure,2002,Think Tanks,6345
13107,Cc89777b9aE411E,"Montoya, Matthews and Hamilton",http://turner.com/,Nepal,User-friendly user-facing installation,2018,Utilities,7304
13108,cb2C8c1FDd13Aba,Gilbert-Shields,http://www.fischer.info/,Madagascar,Realigned mission-critical collaboration,2004,Government Relations,8615
13109,EA8A8fbC41B3643,"Proctor, George and Santos",http://howe.com/,Somalia,Cloned coherent collaboration,1986,Wine / Spirits,8755
13110,cb3AD3DF61F6B2e,Case Ltd,http://www.sawyer.com/,Guinea-Bissau,Synchronized zero tolerance moratorium,1987,Consumer Goods,137
13111,97d4dd172E13bcf,Sutton LLC,http://www.bowman.com/,Guyana,Up-sized needs-based focus group,1984,Internet,5317
13112,770FDF0c637e2ED,Liu-Byrd,https://cain-fry.net/,Turks and Caicos Islands,Enhanced interactive model,2015,Defense / Space,1719
13113,D234ccdbF9C9b0f,Clayton Ltd,http://www.blair-swanson.com/,Finland,Reactive explicit protocol,1972,Furniture,7645
13114,fA4FfA994e55fD2,Summers and Sons,http://werner.com/,Korea,Upgradable scalable flexibility,2018,Food Production,2634
13115,E183dAC7b095950,Levy PLC,http://www.chavez-marquez.com/,Vietnam,Sharable motivating monitoring,2009,Glass / Ceramics / Concrete,5689
13116,E3CDcdE496EE6B8,Lambert LLC,https://www.lindsey-terry.com/,Antigua and Barbuda,De-engineered background circuit,1982,Information Services,1624
13117,D823e1f4f8b7ece,Farley-Duarte,http://www.maxwell.com/,Colombia,Virtual secondary conglomeration,2015,Health / Fitness,6248
13118,dAf040BEb3Eb9A1,"Kennedy, Rollins and Wyatt",http://ferrell.info/,Iran,Vision-oriented 24hour intranet,2019,Publishing Industry,8382
13119,0BB670a52B9Cc3E,"Boone, Dennis and Hobbs",http://woodard.biz/,Guadeloupe,Centralized value-added budgetary management,2003,Nanotechnology,944
13120,2573Fff0648fdF9,"Acevedo, Mays and Palmer",https://www.downs.biz/,Syrian Arab Republic,Intuitive leadingedge model,2008,Defense / Space,6276
13121,2fd0740F8dDc78C,Rubio LLC,https://www.carroll.info/,Taiwan,Multi-channeled 5thgeneration concept,1988,Insurance,8316
13122,914FD13469AeedD,Leach-Escobar,https://perkins.com/,Palau,Synergistic directional moderator,2005,Research Industry,5493
13123,CAba866ae0F1C9E,"Stark, Patterson and Meyers",https://hensley.net/,Guam,Face-to-face web-enabled ability,1970,Veterinary,2648
13124,C24670eDfbccBdA,Lawrence Group,http://carr-best.com/,Gambia,Compatible methodical Local Area Network,2003,Tobacco,7318
